ID_DESTINO|TIPO_DESTINO|FECHA_LLAMADA|TOTAL_MINUTOS|TOTAL_LLAMADAS
1122|MOVIL-SMS|01/02/24|132|30
1101|MOVIL-SMS|01/02/24|1110|393
1101|MOVIL-SMS|01/02/24|1110|393
123|MOVIL-VOZ|01/02/24|5271|1107
2|MOVIL-VOZ|01/02/24|11933178|5588070
1067|MOVIL-SMS|01/02/24|6|6
1067|MOVIL-SMS|01/02/24|6|6
1001|MOVIL-SMS|01/02/24|228891|119916
1001|MOVIL-SMS|01/02/24|228891|119916
1001|MOVIL-SMS|01/02/24|228891|119916
1011|FIJO-VOZ|01/02/24|36|27
1011|MOVIL-SMS|01/02/24|36|27
1061|MOVIL-SMS|01/02/24|771|258
1113|MOVIL-SMS|01/02/24|9|9
1066|MOVIL-SMS|01/02/24|918|459
494|MOVIL-VOZ|01/02/24|1006398|466845
494|MOVIL-VOZ|01/02/24|1006398|466845
1059|MOVIL-VOZ|01/02/24|315267|137820
1022|MOVIL-VOZ|01/02/24|116145|44598
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
999|FIJO-VOZ|01/02/24|1755648|735474
696|FIJO-VOZ|01/02/24|1685840|725396
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
1001|MOVIL-SMS|02/02/24|200313|107220
1001|MOVIL-SMS|02/02/24|200313|107220
1001|MOVIL-SMS|02/02/24|200313|107220
1066|MOVIL-SMS|02/02/24|30|15
1067|MOVIL-SMS|02/02/24|12|6
1067|MOVIL-SMS|02/02/24|12|6
1022|MOVIL-VOZ|02/02/24|117828|50637
1113|MOVIL-SMS|02/02/24|18|9
2|MOVIL-VOZ|02/02/24|11824701|5776479
494|MOVIL-VOZ|02/02/24|1230039|665160
494|MOVIL-VOZ|02/02/24|1230039|665160
696|FIJO-VOZ|02/02/24|1709570|807316
696|FIJO-VOZ|02/02/24|1709570|807316
696|FIJO-VOZ|02/02/24|1709570|807316
696|FIJO-VOZ|02/02/24|1709570|807316
123|MOVIL-VOZ|02/02/24|4599|1113
1115|MOVIL-SMS|02/02/24|17469|5868
1115|MOVIL-SMS|02/02/24|17469|5868
1122|MOVIL-SMS|02/02/24|54|18
1049|MOVIL-VOZ|02/02/24|70782|35142
1060|MOVIL-VOZ|02/02/24|43230|20640
1101|MOVIL-SMS|02/02/24|1035|465
1101|MOVIL-SMS|02/02/24|1035|465
1011|FIJO-VOZ|02/02/24|24|21
1011|MOVIL-SMS|02/02/24|24|21
0|MOVIL-VOZ|02/02/24|66|3
0|MOVIL-VOZ|02/02/24|66|3
1059|MOVIL-VOZ|02/02/24|355506|179559
1061|MOVIL-SMS|02/02/24|1446|348
1002|MOVIL-SMS|02/02/24|3774|1947
1002|MOVIL-VOZ|02/02/24|3774|1947
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|02/02/24|1776312|813702
999|FIJO-VOZ|03/02/24|1101969|531747
1002|MOVIL-VOZ|03/02/24|2280|1221
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|03/02/24|1101969|531747
1122|MOVIL-SMS|03/02/24|36|18
696|FIJO-VOZ|03/02/24|1118022|559600
696|FIJO-VOZ|03/02/24|1118022|559600
696|FIJO-VOZ|03/02/24|1118022|559600
696|FIJO-VOZ|03/02/24|1118022|559600
2|MOVIL-VOZ|03/02/24|7169940|3653217
1060|MOVIL-VOZ|03/02/24|26394|14034
494|MOVIL-VOZ|03/02/24|742683|408981
494|MOVIL-VOZ|03/02/24|742683|408981
1001|MOVIL-SMS|03/02/24|143913|76011
1001|MOVIL-SMS|03/02/24|143913|76011
1001|MOVIL-SMS|03/02/24|143913|76011
123|MOVIL-VOZ|03/02/24|2403|558
1011|FIJO-VOZ|03/02/24|90|21
1011|MOVIL-SMS|03/02/24|90|21
1101|MOVIL-SMS|03/02/24|513|321
1101|MOVIL-SMS|03/02/24|513|321
1049|MOVIL-VOZ|03/02/24|52017|25494
1059|MOVIL-VOZ|03/02/24|192153|89796
1022|MOVIL-VOZ|03/02/24|62898|29886
1066|MOVIL-SMS|03/02/24|888|444
1115|MOVIL-SMS|03/02/24|7713|2958
1115|MOVIL-SMS|03/02/24|7713|2958
1113|MOVIL-SMS|03/02/24|6|3
1061|MOVIL-SMS|03/02/24|327|186
0|MOVIL-VOZ|03/02/24|6|3
0|MOVIL-VOZ|03/02/24|6|3
1002|MOVIL-SMS|03/02/24|2280|1221
999|FIJO-VOZ|03/02/24|1101969|531747
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
494|MOVIL-VOZ|04/02/24|280020|114396
494|MOVIL-VOZ|04/02/24|280020|114396
1002|MOVIL-SMS|04/02/24|1683|834
1002|MOVIL-VOZ|04/02/24|1683|834
1101|MOVIL-SMS|04/02/24|141|75
1101|MOVIL-SMS|04/02/24|141|75
1115|MOVIL-SMS|04/02/24|2697|1050
1115|MOVIL-SMS|04/02/24|2697|1050
1061|MOVIL-SMS|04/02/24|270|60
1066|MOVIL-SMS|04/02/24|36|18
1011|FIJO-VOZ|04/02/24|21|6
1011|MOVIL-SMS|04/02/24|21|6
1001|MOVIL-SMS|04/02/24|82098|43755
1001|MOVIL-SMS|04/02/24|82098|43755
1001|MOVIL-SMS|04/02/24|82098|43755
696|FIJO-VOZ|04/02/24|493852|180586
696|FIJO-VOZ|04/02/24|493852|180586
696|FIJO-VOZ|04/02/24|493852|180586
696|FIJO-VOZ|04/02/24|493852|180586
1022|MOVIL-VOZ|04/02/24|28719|13086
1060|MOVIL-VOZ|04/02/24|10728|3759
1113|MOVIL-SMS|04/02/24|9|9
2|MOVIL-VOZ|04/02/24|3226284|1276470
1049|MOVIL-VOZ|04/02/24|23199|8442
123|MOVIL-VOZ|04/02/24|483|156
1059|MOVIL-VOZ|04/02/24|92565|33516
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
999|FIJO-VOZ|04/02/24|485853|182508
1113|MOVIL-SMS|05/02/24|24|12
123|MOVIL-VOZ|05/02/24|5298|1104
1011|MOVIL-SMS|05/02/24|39|24
1001|MOVIL-SMS|05/02/24|158373|84582
1001|MOVIL-SMS|05/02/24|158373|84582
1001|MOVIL-SMS|05/02/24|158373|84582
1122|MOVIL-SMS|05/02/24|33|15
1059|MOVIL-VOZ|05/02/24|332154|146496
1061|MOVIL-SMS|05/02/24|894|360
1060|MOVIL-VOZ|05/02/24|42723|20559
1022|MOVIL-VOZ|05/02/24|115803|46347
1002|MOVIL-SMS|05/02/24|2661|1329
1002|MOVIL-VOZ|05/02/24|2661|1329
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
999|FIJO-VOZ|05/02/24|1830294|796926
1049|MOVIL-VOZ|05/02/24|73908|34170
494|MOVIL-VOZ|05/02/24|1157427|615087
494|MOVIL-VOZ|05/02/24|1157427|615087
2|MOVIL-VOZ|05/02/24|11869764|5548254
1066|MOVIL-SMS|05/02/24|90|45
696|FIJO-VOZ|05/02/24|1808706|825228
696|FIJO-VOZ|05/02/24|1808706|825228
696|FIJO-VOZ|05/02/24|1808706|825228
696|FIJO-VOZ|05/02/24|1808706|825228
1115|MOVIL-SMS|05/02/24|21381|5355
1115|MOVIL-SMS|05/02/24|21381|5355
1101|MOVIL-SMS|05/02/24|1014|450
1101|MOVIL-SMS|05/02/24|1014|450
1011|FIJO-VOZ|05/02/24|39|24
1111|MOVIL-SMS|06/02/24|12|6
494|MOVIL-VOZ|06/02/24|1144980|580044
0|MOVIL-VOZ|06/02/24|21|9
1113|MOVIL-SMS|06/02/24|24|12
1061|MOVIL-SMS|06/02/24|933|339
2|MOVIL-VOZ|06/02/24|12271344|5641449
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
999|FIJO-VOZ|06/02/24|1864182|796527
123|MOVIL-VOZ|06/02/24|6315|1425
1001|MOVIL-SMS|06/02/24|209061|109482
1001|MOVIL-SMS|06/02/24|209061|109482
1001|MOVIL-SMS|06/02/24|209061|109482
1049|MOVIL-VOZ|06/02/24|75423|34944
1002|MOVIL-SMS|06/02/24|3453|1893
1002|MOVIL-VOZ|06/02/24|3453|1893
696|FIJO-VOZ|06/02/24|1834244|827998
696|FIJO-VOZ|06/02/24|1834244|827998
696|FIJO-VOZ|06/02/24|1834244|827998
696|FIJO-VOZ|06/02/24|1834244|827998
1115|MOVIL-SMS|06/02/24|18954|5097
1115|MOVIL-SMS|06/02/24|18954|5097
1022|MOVIL-VOZ|06/02/24|123753|48180
1060|MOVIL-VOZ|06/02/24|43398|19872
1011|FIJO-VOZ|06/02/24|78|36
1011|MOVIL-SMS|06/02/24|78|36
1059|MOVIL-VOZ|06/02/24|326043|134823
1122|MOVIL-SMS|06/02/24|24|18
1067|MOVIL-SMS|06/02/24|3|3
1067|MOVIL-SMS|06/02/24|3|3
1066|MOVIL-SMS|06/02/24|1332|666
1101|MOVIL-SMS|06/02/24|1179|513
1101|MOVIL-SMS|06/02/24|1179|513
494|MOVIL-VOZ|06/02/24|1144980|580044
0|MOVIL-VOZ|06/02/24|21|9
696|FIJO-VOZ|07/02/24|1847700|839000
696|FIJO-VOZ|07/02/24|1847700|839000
1|FIJO-VOZ|07/02/24|6|3
1001|MOVIL-SMS|07/02/24|200820|105012
1001|MOVIL-SMS|07/02/24|200820|105012
1001|MOVIL-SMS|07/02/24|200820|105012
1061|MOVIL-SMS|07/02/24|906|273
2|MOVIL-VOZ|07/02/24|12515268|5864031
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
999|FIJO-VOZ|07/02/24|1900929|826338
1115|MOVIL-SMS|07/02/24|20250|5658
1115|MOVIL-SMS|07/02/24|20250|5658
1049|MOVIL-VOZ|07/02/24|71481|33684
1066|MOVIL-SMS|07/02/24|834|417
1022|MOVIL-VOZ|07/02/24|125961|49464
123|MOVIL-VOZ|07/02/24|6369|1347
1101|MOVIL-SMS|07/02/24|1155|495
1101|MOVIL-SMS|07/02/24|1155|495
1113|MOVIL-SMS|07/02/24|6|3
0|MOVIL-VOZ|07/02/24|15|6
0|MOVIL-VOZ|07/02/24|15|6
1122|MOVIL-SMS|07/02/24|66|18
1002|MOVIL-SMS|07/02/24|3309|1761
1002|MOVIL-VOZ|07/02/24|3309|1761
1011|FIJO-VOZ|07/02/24|24|15
1011|MOVIL-SMS|07/02/24|24|15
1067|MOVIL-SMS|07/02/24|6|6
1067|MOVIL-SMS|07/02/24|6|6
494|MOVIL-VOZ|07/02/24|1135245|566787
494|MOVIL-VOZ|07/02/24|1135245|566787
1060|MOVIL-VOZ|07/02/24|45426|21267
1059|MOVIL-VOZ|07/02/24|335334|143784
696|FIJO-VOZ|07/02/24|1847700|839000
696|FIJO-VOZ|07/02/24|1847700|839000
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
2|MOVIL-VOZ|08/02/24|12307134|5729982
1022|MOVIL-VOZ|08/02/24|120735|49032
1049|MOVIL-VOZ|08/02/24|72792|35100
1122|MOVIL-SMS|08/02/24|48|15
1066|MOVIL-SMS|08/02/24|756|378
1067|MOVIL-SMS|08/02/24|15|9
1067|MOVIL-SMS|08/02/24|15|9
1101|MOVIL-SMS|08/02/24|960|477
1101|MOVIL-SMS|08/02/24|960|477
696|FIJO-VOZ|08/02/24|1831500|851664
696|FIJO-VOZ|08/02/24|1831500|851664
696|FIJO-VOZ|08/02/24|1831500|851664
696|FIJO-VOZ|08/02/24|1831500|851664
1060|MOVIL-VOZ|08/02/24|43287|20652
123|MOVIL-VOZ|08/02/24|4200|1038
1002|MOVIL-SMS|08/02/24|4182|2184
1002|MOVIL-VOZ|08/02/24|4182|2184
0|MOVIL-VOZ|08/02/24|3|3
0|MOVIL-VOZ|08/02/24|3|3
1|FIJO-VOZ|08/02/24|3|3
1113|MOVIL-SMS|08/02/24|24|12
494|MOVIL-VOZ|08/02/24|1178193|608322
494|MOVIL-VOZ|08/02/24|1178193|608322
1061|MOVIL-SMS|08/02/24|957|345
1011|FIJO-VOZ|08/02/24|57|36
1011|MOVIL-SMS|08/02/24|57|36
1115|MOVIL-SMS|08/02/24|19209|5121
1115|MOVIL-SMS|08/02/24|19209|5121
1001|MOVIL-SMS|08/02/24|209277|109092
1001|MOVIL-SMS|08/02/24|209277|109092
1001|MOVIL-SMS|08/02/24|209277|109092
1059|MOVIL-VOZ|08/02/24|317808|137340
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
999|FIJO-VOZ|08/02/24|1868880|823881
0|MOVIL-VOZ|09/02/24|6|6
696|FIJO-VOZ|09/02/24|1753120|817214
1122|MOVIL-SMS|09/02/24|147|36
1060|MOVIL-VOZ|09/02/24|41388|19740
1059|MOVIL-VOZ|09/02/24|322632|144492
1|FIJO-VOZ|09/02/24|9|3
1066|MOVIL-SMS|09/02/24|12|6
123|MOVIL-VOZ|09/02/24|5100|1125
1001|MOVIL-SMS|09/02/24|219738|115200
1001|MOVIL-SMS|09/02/24|219738|115200
1001|MOVIL-SMS|09/02/24|219738|115200
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
999|FIJO-VOZ|09/02/24|1824777|832458
1022|MOVIL-VOZ|09/02/24|119277|49899
1061|MOVIL-SMS|09/02/24|1164|369
1011|FIJO-VOZ|09/02/24|30|27
1011|MOVIL-SMS|09/02/24|30|27
2|MOVIL-VOZ|09/02/24|11879838|5697600
1101|MOVIL-SMS|09/02/24|1248|576
1101|MOVIL-SMS|09/02/24|1248|576
494|MOVIL-VOZ|09/02/24|1118769|566736
494|MOVIL-VOZ|09/02/24|1118769|566736
1002|MOVIL-SMS|09/02/24|7044|3591
1002|MOVIL-VOZ|09/02/24|7044|3591
1115|MOVIL-SMS|09/02/24|18672|5292
1115|MOVIL-SMS|09/02/24|18672|5292
1049|MOVIL-VOZ|09/02/24|71493|34686
1113|MOVIL-SMS|09/02/24|36|18
696|FIJO-VOZ|09/02/24|1753120|817214
696|FIJO-VOZ|09/02/24|1753120|817214
696|FIJO-VOZ|09/02/24|1753120|817214
0|MOVIL-VOZ|09/02/24|6|6
999|FIJO-VOZ|10/02/24|1013796|481782
1|FIJO-VOZ|10/02/24|9|3
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
999|FIJO-VOZ|10/02/24|1013796|481782
1022|MOVIL-VOZ|10/02/24|60870|27771
494|MOVIL-VOZ|10/02/24|733614|395715
494|MOVIL-VOZ|10/02/24|733614|395715
1011|FIJO-VOZ|10/02/24|18|15
1011|MOVIL-SMS|10/02/24|18|15
1066|MOVIL-SMS|10/02/24|1428|714
1115|MOVIL-SMS|10/02/24|8373|2949
1115|MOVIL-SMS|10/02/24|8373|2949
1101|MOVIL-SMS|10/02/24|414|258
1101|MOVIL-SMS|10/02/24|414|258
1049|MOVIL-VOZ|10/02/24|46149|22842
1061|MOVIL-SMS|10/02/24|180|99
1002|MOVIL-SMS|10/02/24|2631|1335
1002|MOVIL-VOZ|10/02/24|2631|1335
123|MOVIL-VOZ|10/02/24|1719|534
2|MOVIL-VOZ|10/02/24|6866352|3430140
1059|MOVIL-VOZ|10/02/24|176292|80379
1001|MOVIL-SMS|10/02/24|152193|80001
1001|MOVIL-SMS|10/02/24|152193|80001
1001|MOVIL-SMS|10/02/24|152193|80001
696|FIJO-VOZ|10/02/24|998604|483996
696|FIJO-VOZ|10/02/24|998604|483996
696|FIJO-VOZ|10/02/24|998604|483996
696|FIJO-VOZ|10/02/24|998604|483996
1060|MOVIL-VOZ|10/02/24|23235|12063
999|FIJO-VOZ|10/02/24|1013796|481782
1002|MOVIL-SMS|11/02/24|2700|1359
1061|MOVIL-SMS|11/02/24|237|90
123|MOVIL-VOZ|11/02/24|519|177
1060|MOVIL-VOZ|11/02/24|10893|4185
696|FIJO-VOZ|11/02/24|464188|170616
696|FIJO-VOZ|11/02/24|464188|170616
696|FIJO-VOZ|11/02/24|464188|170616
696|FIJO-VOZ|11/02/24|464188|170616
1049|MOVIL-VOZ|11/02/24|25344|9240
1011|FIJO-VOZ|11/02/24|6|6
1011|MOVIL-SMS|11/02/24|6|6
1059|MOVIL-VOZ|11/02/24|84741|30789
1101|MOVIL-SMS|11/02/24|342|120
1101|MOVIL-SMS|11/02/24|342|120
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
999|FIJO-VOZ|11/02/24|474096|179496
1066|MOVIL-SMS|11/02/24|1554|777
1001|MOVIL-SMS|11/02/24|129339|67926
1001|MOVIL-SMS|11/02/24|129339|67926
1001|MOVIL-SMS|11/02/24|129339|67926
1115|MOVIL-SMS|11/02/24|2502|1020
1115|MOVIL-SMS|11/02/24|2502|1020
1022|MOVIL-VOZ|11/02/24|28122|10521
2|MOVIL-VOZ|11/02/24|3201975|1266036
494|MOVIL-VOZ|11/02/24|291984|119367
494|MOVIL-VOZ|11/02/24|291984|119367
1002|MOVIL-VOZ|11/02/24|2700|1359
1022|MOVIL-VOZ|12/02/24|121689|48834
123|MOVIL-VOZ|12/02/24|6804|1569
1002|MOVIL-SMS|12/02/24|3198|1644
1002|MOVIL-VOZ|12/02/24|3198|1644
696|FIJO-VOZ|12/02/24|1675184|804050
696|FIJO-VOZ|12/02/24|1675184|804050
696|FIJO-VOZ|12/02/24|1675184|804050
696|FIJO-VOZ|12/02/24|1675184|804050
1101|MOVIL-SMS|12/02/24|1215|519
1101|MOVIL-SMS|12/02/24|1215|519
1059|MOVIL-VOZ|12/02/24|322380|140148
1066|MOVIL-SMS|12/02/24|858|429
1115|MOVIL-SMS|12/02/24|20106|5490
1115|MOVIL-SMS|12/02/24|20106|5490
1060|MOVIL-VOZ|12/02/24|42879|21027
1001|MOVIL-SMS|12/02/24|180744|95787
1001|MOVIL-SMS|12/02/24|180744|95787
1001|MOVIL-SMS|12/02/24|180744|95787
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
999|FIJO-VOZ|12/02/24|1793877|806385
0|MOVIL-VOZ|12/02/24|6|3
0|MOVIL-VOZ|12/02/24|6|3
1049|MOVIL-VOZ|12/02/24|70365|34206
1|FIJO-VOZ|12/02/24|129|15
1011|FIJO-VOZ|12/02/24|30|24
1011|MOVIL-SMS|12/02/24|30|24
494|MOVIL-VOZ|12/02/24|1122345|574725
494|MOVIL-VOZ|12/02/24|1122345|574725
2|MOVIL-VOZ|12/02/24|12138813|5802459
1113|MOVIL-SMS|12/02/24|36|18
1061|MOVIL-SMS|12/02/24|942|312
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
123|MOVIL-VOZ|13/02/24|6219|1584
1011|FIJO-VOZ|13/02/24|39|30
1011|MOVIL-SMS|13/02/24|39|30
1113|MOVIL-SMS|13/02/24|42|21
1101|MOVIL-SMS|13/02/24|1137|564
1101|MOVIL-SMS|13/02/24|1137|564
1059|MOVIL-VOZ|13/02/24|335487|152910
696|FIJO-VOZ|13/02/24|1749842|847170
696|FIJO-VOZ|13/02/24|1749842|847170
696|FIJO-VOZ|13/02/24|1749842|847170
696|FIJO-VOZ|13/02/24|1749842|847170
1066|MOVIL-SMS|13/02/24|6|3
1049|MOVIL-VOZ|13/02/24|71922|35841
2|MOVIL-VOZ|13/02/24|12703311|6151947
1115|MOVIL-SMS|13/02/24|18030|5265
1115|MOVIL-SMS|13/02/24|18030|5265
1022|MOVIL-VOZ|13/02/24|113763|46140
1060|MOVIL-VOZ|13/02/24|43779|21450
494|MOVIL-VOZ|13/02/24|1139082|585981
494|MOVIL-VOZ|13/02/24|1139082|585981
1002|MOVIL-SMS|13/02/24|4695|2343
1002|MOVIL-VOZ|13/02/24|4695|2343
1067|MOVIL-SMS|13/02/24|3|3
1067|MOVIL-SMS|13/02/24|3|3
1001|MOVIL-SMS|13/02/24|222699|116853
1001|MOVIL-SMS|13/02/24|222699|116853
1001|MOVIL-SMS|13/02/24|222699|116853
1061|MOVIL-SMS|13/02/24|1074|372
1|FIJO-VOZ|13/02/24|126|33
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
999|FIJO-VOZ|13/02/24|1869018|844566
0|MOVIL-VOZ|14/02/24|3|3
696|FIJO-VOZ|14/02/24|1891868|914618
1113|MOVIL-SMS|14/02/24|12|6
1|FIJO-VOZ|14/02/24|267|66
1060|MOVIL-VOZ|14/02/24|45858|23400
2|MOVIL-VOZ|14/02/24|12720568|6243854
1002|MOVIL-SMS|14/02/24|2757|1533
1002|MOVIL-VOZ|14/02/24|2757|1533
1115|MOVIL-SMS|14/02/24|18006|5373
1115|MOVIL-SMS|14/02/24|18006|5373
1059|MOVIL-VOZ|14/02/24|329877|155232
1061|MOVIL-SMS|14/02/24|903|324
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
999|FIJO-VOZ|14/02/24|1958351|889346
1022|MOVIL-VOZ|14/02/24|121571|48779
1049|MOVIL-VOZ|14/02/24|79659|39735
1001|MOVIL-SMS|14/02/24|159706|84800
1001|MOVIL-SMS|14/02/24|159706|84800
1001|MOVIL-SMS|14/02/24|159706|84800
1066|MOVIL-SMS|14/02/24|54|27
1101|MOVIL-SMS|14/02/24|1116|612
1101|MOVIL-SMS|14/02/24|1116|612
494|MOVIL-VOZ|14/02/24|1174964|608429
494|MOVIL-VOZ|14/02/24|1174964|608429
123|MOVIL-VOZ|14/02/24|5340|1248
1011|FIJO-VOZ|14/02/24|18|18
1011|MOVIL-SMS|14/02/24|18|18
696|FIJO-VOZ|14/02/24|1891868|914618
696|FIJO-VOZ|14/02/24|1891868|914618
696|FIJO-VOZ|14/02/24|1891868|914618
0|MOVIL-VOZ|14/02/24|3|3
1113|MOVIL-SMS|15/02/24|3|3
494|MOVIL-VOZ|15/02/24|1210785|628605
0|MOVIL-VOZ|15/02/24|21|3
1101|MOVIL-SMS|15/02/24|1284|600
1101|MOVIL-SMS|15/02/24|1284|600
1060|MOVIL-VOZ|15/02/24|43461|21513
1049|MOVIL-VOZ|15/02/24|70479|32925
1115|MOVIL-SMS|15/02/24|18375|5319
1115|MOVIL-SMS|15/02/24|18375|5319
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
